train1,train2,train3,train4,label
57.0513792999384,45.674154640724865,350.63185778982074,438.22715513874965,0.06788948752693157
135.4119621529318,108.38614148211092,147.69844288137475,184.67054757466326,0.2669894088417323
304.1957019170024,243.3690796449758,65.8480607106349,82.20348554667957,0.549324657846397
256.1217075285943,204.95710956219028,78.02386397859321,97.60997370443425,0.5519107820462508
135.81852809333546,108.75072688900742,147.2736146375381,184.0081658937642,0.22184981411691373
449.9972757600699,360.0768771653733,44.433537336436856,55.53917991628743,0.8661679858503782
186.35360361329728,149.0166040487043,107.33730979999339,134.12200064201295,0.33189997000906063
253.97648335483433,203.11932898230503,78.79495980583567,98.38623661564971,0.4982154629055932
137.1249497303908,109.77540687169622,145.86522342231652,182.23267299509152,0.3025835904329609
436.0032203286533,348.64221395119165,45.9762473068291,57.420295781464134,0.9113209697381628
369.14923311111414,295.318943124984,54.16000010941409,67.6457128070612,0.800079905610872
321.62642025819514,257.3120702785273,62.22899556471498,77.6854729792364,0.5825877865586402
146.0525502259252,116.82401604448002,137.06366278945967,171.24249177991868,0.37879233578827975
376.8175630067199,301.29532506220863,53.14348675043231,66.41762949908433,0.790299802200629
480.6222564381147,384.3821868218818,41.58255461408934,51.949664822244166,0.8888258641757346
312.2709113721859,249.8036567335103,64.01901530160804,79.99726036608887,0.5757869823911225
209.92590592891784,167.89513775625937,95.17560944090528,119.14239571148136,0.3935782236744303
213.64383378172485,170.8789873012523,93.6203884215547,116.99971342085027,0.3411732323785759
333.6477113689068,266.917458122253,59.958128894977705,74.9103780704039,0.6322195391655108
195.20359134263924,156.16939455561769,102.52814800255666,128.15938593168735,0.4721281022599332
439.3102649755147,351.4340198930804,45.54546895271117,56.93958844013954,0.8025876223748176
50.67679739152436,40.544110295489084,393.7934189579926,492.2589938567688,0.02073706729942708
186.59901730162034,149.21130034227187,107.30824074337004,133.94593413607518,0.3507904523538965
177.81626741634864,142.2942566214658,112.36242347874241,140.52076389159936,0.2987640287847581
183.98181077943804,147.07475044146645,108.7559788402239,135.9651110576173,0.4646177998172053
275.2511097691502,220.18272148024744,72.55339578001971,90.81464244242318,0.6235028166940818
272.2831087058828,217.76785614346713,73.40091180146769,91.87059212331299,0.4740120721972824
54.56066880781963,43.7407626201868,366.21190112876616,457.68733546285324,0.1879380371930613
488.5827592285342,390.72698826065636,41.037828301017015,51.121399072348225,0.9563310422405349
37.667048050691726,30.06020261861981,532.0942371858197,665.1996517651544,0.022419584239791998
336.23564092071416,268.87718522160094,59.57420078095648,74.27769046974218,0.7064143610528084
279.0523459250864,223.32522895617248,71.7573528089176,89.61437542550784,0.6039214574972727
262.73813128562153,210.1976589481092,75.99399007166075,95.05454793440931,0.603170243429444
453.771085077227,362.97132740013694,43.99413822621477,55.02057004215478,0.8788708690281789
226.3576233175848,181.0382206956672,88.47440272499871,110.41945268501625,0.40486506556863894
96.8198596462919,77.5159069159126,206.52610647862235,258.2465158712729,0.21807774561813592
499.95404361381503,399.9725041850944,39.990274071498305,50.052696095161124,1.0
442.7372815857279,354.15553013596855,45.24041272826006,56.48720512885182,0.8939953424633873
179.85611915759623,143.9310757460207,111.10338188088387,139.0387518080507,0.3857982064192645
147.85117725198705,118.1992135003919,135.32911143756766,169.23714289118615,0.3775804987645296
499.94644158880567,399.9726505000271,39.948785660324546,50.04906205587266,1.0
39.9515244483424,31.989558222612608,500.62547322315106,625.7920028659921,0.006806738641546101
281.87552663855956,225.56734242451913,70.9496446196988,88.71659614108486,0.5279510734856383
372.6081270285987,298.1541819814209,53.685838676474575,67.09538604758549,0.7781929055164648
226.9669903877219,181.47873470962244,88.11014702688364,110.0777698627955,0.5280420136417211
120.58499668037844,96.48942703355117,165.89736212118194,207.3729507658005,0.1691662202940573
172.97701295960294,138.23349858173108,115.71973864479854,144.65790841467842,0.4415150377967593
309.4232688617869,247.6279568786738,64.55584538216623,80.68182745236425,0.6475378414037336
365.6840823596175,292.43405746797913,54.69435791918703,68.29611286319115,0.7319200325958813
181.6751553013817,145.4249859442087,110.0640792352569,137.54229268615452,0.4544525604476535
194.43824170573086,155.60080753973344,102.9256698453602,128.57946029646612,0.3993392060551667
426.1249859882096,340.8969119376221,46.88078255751363,58.64167904193837,0.8967840292281283
88.50552606511724,70.81474378915135,226.1260127676244,282.62449332719456,0.24304284950334654
396.79567267844374,317.3744564487046,50.32470228910084,62.95815622628909,0.7815436389769487
273.1853261995502,218.5467106699207,73.19253293378549,91.51595534387818,0.5959652617034216
189.80148102376393,151.9264045540634,105.40890710551582,131.68388071819717,0.4182244043093107
478.1412995620942,382.65895098594,41.780730423407704,52.298536697009155,0.9662117757604406
296.9006639771687,237.39262223551987,67.40192202468587,84.16843810990574,0.6449525944913863
372.1666626088802,297.79676839325464,53.69816851986347,67.19674716585993,0.6676768965216867
270.7568088281954,216.65993060240118,73.82952496152133,92.30900530479448,0.5073920437783541
265.96661621310466,212.7802303667297,75.32412493723535,94.11872989554446,0.4774002540032365
413.69198092788787,330.93661615888,48.41335466011994,60.39446416719374,0.8129148779465314
2.360985579343484,2.042872819145189,8180.577752984806,10225.77232421068,0.014160222728372151
107.47124477056286,86.00665256585108,186.1302747884829,232.72824421754436,0.19065230056950314
487.49334709248683,389.9318493231104,41.019141937117304,51.244117807873046,0.9095260638928985
107.76250795544483,86.2759912775528,185.5009560445305,231.93813563383867,0.1361116355524361
112.97530435693811,90.35951256754706,176.95021351002327,221.3682943284014,0.23262563701402833
299.358515716519,239.55633069608197,66.83978376653947,83.40577699988812,0.5096534073815738
428.5080329046511,342.75920426860694,46.5783852369504,58.42030032694733,0.9101699310401369
457.9778045828807,366.49565091049703,43.58439761089886,54.66116621040791,0.8864515611654166
9.284165719702123,7.40052197562075,2172.954356703503,2716.3692461096225,0.07482912299074422
204.88878238273125,163.8165822132163,97.64318786094786,121.99396280794774,0.49926572965027505
65.70468503011863,52.476362581250136,304.4604624479767,380.73537764732475,0.14839138150421322
112.02260167047172,89.61042678159468,178.40661324477887,223.1574598077904,0.1502678127135643
159.53494612968723,127.63440162637178,125.2781631880104,156.70925527376235,0.2600960344073394
106.80775724033607,85.51643428491892,187.08680263738407,234.02659162663082,0.2375735474019685
283.3316676357835,226.66334231238966,70.51935201239752,88.36007424536649,0.5535548864836222
491.44321183527865,393.0994522503378,40.61805817102564,50.80109295951403,1.0
351.16069717593956,281.01613399172504,56.887339700515476,71.24228734925586,0.7088180617741167
326.72365637325447,261.34442384694523,61.32054720772587,76.58805695466566,0.7353162349318778
348.0634658685204,278.56619417274976,57.46213030768196,71.75341249006173,0.6314944392268245
430.2310953686521,344.2302036312565,46.43011454746193,58.028384074474836,0.8867938018015546
381.48258932668745,305.1563591547583,52.46768294157016,65.51281839374577,0.703197657152527
474.47356055176715,379.5918972606236,42.235576126727075,52.76198127506325,1.0
428.29509225962823,342.6767782231826,46.63720968485975,58.416528532512906,0.852521110523198
408.4359950851744,326.6700937258433,48.957623784202504,61.17267718537819,0.7220431724606482
483.9827072488992,387.1414842276742,41.28913537684752,51.630681279109645,1.0
436.7737638692043,349.3344205422954,45.77262635773032,57.28933664436809,0.8783992751852273
499.70435531386573,399.7697828327342,40.00995900800107,50.02841925757398,1.0
294.8704718101603,235.9173915929379,67.89641091359618,84.75741963137011,0.5428104342113164
167.3903790603014,133.8682518424555,119.43842316968534,149.42414587258213,0.39629210757531885
425.92122623363014,340.7859212191413,47.012590334673746,58.62945123827769,0.8051723334130679
465.3252624904845,372.2031998061217,42.968659037491264,53.684144207321125,0.9487899769176238
423.75040366089104,338.91760637826565,47.24026202145194,58.93227283694453,0.8569392182534339
409.203427225751,327.5095021015817,48.86692353718783,60.99395568626043,0.7869218924764508
31.327890264423598,25.182150659992523,637.434779075096,796.8910374736104,0.1366637827039454
6.774228334030733,5.592207942951301,2910.0505830318443,3637.7059047550097,0.035693004831778175
107.00089226618944,85.50659216773573,186.99166392028886,233.74308603737612,0.30707786651934477
205.59107434237868,164.4006523749905,97.37619635870294,121.5999898744614,0.44014555381582965
116.97507063505041,93.6880159658483,170.9092598294743,213.5817987229948,0.32156393502972036
50.98294407225226,40.70906562631755,393.04864498600597,491.2637570282745,0.1634879477046462
315.6428066465557,252.56003437553886,63.32732148205188,79.13098311360781,0.7288111472935025
325.5143986528417,260.2846182573075,61.46839077825338,76.76965243496578,0.616641476204259
192.27556535289793,153.82533496519994,103.96001516116121,130.12278106251046,0.48033733479527646
239.14644266569908,191.3798854112901,83.59953987746708,104.55360225706255,0.44449991527633265
212.68934624414595,170.09167857189118,93.96120540906193,117.42650397664904,0.4845613097882224
84.70672177663835,67.76227709620201,235.88715965804957,295.028018434867,0.1303904409354488
383.02873316802106,306.465165520942,52.23132937718204,65.25688780681725,0.8323886177526434
287.56841384760105,229.91774272318034,69.53571561419365,86.8945155220317,0.5555531529924174
7.427615489979252,6.014211029372268,2692.0044789873286,3365.036262671591,0.08974815893950065
61.952904840658206,49.518293877391706,322.6581086098707,403.2860297915492,0.032861727105465116
238.7353681526645,190.96484254393638,83.69658643871608,104.63082768606903,0.4227325450097639
411.782326006884,329.3408757651868,48.52208098126392,60.67882214392979,0.8923698161845209
218.94545576121533,175.26903454306708,91.28154733172805,114.13578200670227,0.4687706140695076
369.9192517668796,295.927828372131,54.06227402659922,67.64560398595023,0.8381320556712354
349.2268301146031,279.4242813737251,57.36978722385884,71.68857675364926,0.6099391873080466
102.3252619549147,81.77283646878149,195.64435425940192,244.40250024052065,0.2817924194190575
426.4111894789472,341.1498400684146,46.84500455731572,58.57213916929268,0.8077171979202412
413.0540799230578,330.46093744812,48.5110323862409,60.60778308878187,0.7703552357963961
425.41734842321995,340.3812361854866,47.06805304886413,58.8380463220868,0.8547522249383082
275.45124349087104,220.41409645568802,72.62726313130219,90.78627532521377,0.48138004651769195
63.830361990284715,51.12334240640928,313.50281120652187,391.8588351588025,0.12895155184600385
466.10280539762005,372.9600558115258,42.86512996615203,53.63961255259599,0.9925305614229609
442.5773849725024,353.9742802783201,45.26928261673549,56.40903082278167,0.8647700783470399
194.98584763358346,156.00267910603108,102.65032513395742,128.3306065658149,0.4065607721790019
174.49011520855495,139.48799612212116,114.57905634691315,143.21157048867636,0.2522732085042814
160.88359253557277,128.75380561025457,124.32898904235078,155.4359462661984,0.2418388309895133
174.1616017371869,139.20249731448564,114.84943749816507,143.5103251835527,0.2957984512275038
